timestamp,url,user_agent
2018-03-01T00:14:14,https://myawesomesite.com/quasi-sit-nam,Mozilla/5.0 (Windows NT 5.01; bo-IN; rv:1.9.0.20) Gecko/2013-07-19 19:29:07 Firefox/3.8
2018-03-01T00:15:02,https://myawesomesite.com/dolore-libero,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ve-ZA) AppleWebKit/533.28.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.28.2"
2018-03-01T00:15:43,http://www.myawesomesite.com/possimus-assumenda,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5332 (KHTML, like Gecko) Chrome/15.0.810.0 Safari/5332"
2018-03-01T00:16:26,https://myawesomesite.com/quos-iste,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0)
2018-03-01T00:16:56,http://www.myawesomesite.com/doloribus-beatae,Mozilla/5.0 (Windows NT 6.1; ss-ZA; rv:1.9.1.20) Gecko/2016-05-12 04:34:51 Firefox/3.6.3
2018-03-01T00:17:20,http://www.myawesomesite.com/maxime-maiores,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0)
2018-03-01T00:18:03,http://www.myawesomesite.com/cupiditate-quia-et,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.3.5 (KHTML, like Gecko) Version/4.0.4 Safari/534.3.5"
2018-03-01T00:18:27,http://www.myawesomesite.com/doloribus-corporis,Mozilla/5.0 (Windows NT 6.2; yi-US; rv:1.9.0.20) Gecko/2013-02-17 08:45:05 Firefox/3.8
2018-03-01T00:18:48,http://www.myawesomesite.com/labore-veniam-dolor,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1)
2018-03-01T00:19:23,http://www.myawesomesite.com/nulla-temporibus,Mozilla/5.0 (Windows NT 5.0; be-BY; rv:1.9.1.20) Gecko/2010-02-08 02:29:42 Firefox/3.6.5
2018-03-01T00:20:02,http://www.myawesomesite.com/facere-accusantium,Opera/8.12.(X11; Linux x86_64; nds-NL) Presto/2.9.173 Version/11.00
2018-03-01T00:20:37,http://www.myawesomesite.com/est-temporibus,Opera/8.51.(X11; Linux x86_64; apn-IN) Presto/2.9.160 Version/12.00
2018-03-01T00:20:58,http://www.myawesomesite.com/exercitationem,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1)
2018-03-01T00:21:48,http://www.myawesomesite.com/doloribus-aliquid,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5311 (KHTML, like Gecko) Chrome/14.0.872.0 Safari/5311"
2018-03-01T00:22:19,http://www.myawesomesite.com/cum-possimus-porro,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0)
2018-03-01T00:22:50,https://myawesomesite.com/nulla-numquam,Opera/9.32.(Windows 98; Win 9x 4.90; my-MM) Presto/2.9.173 Version/12.00
2018-03-01T00:23:22,https://myawesomesite.com/repudiandae,Opera/9.55.(X11; Linux i686; hsb-DE) Presto/2.9.176 Version/11.00
2018-03-01T00:23:42,https://myawesomesite.com/hic-aliquid,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0)
2018-03-01T00:24:14,http://www.myawesomesite.com/animi-voluptatum-a,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1)
2018-03-01T00:24:50,https://myawesomesite.com/suscipit-sit,Opera/9.20.(X11; Linux x86_64; ig-NG) Presto/2.9.173 Version/10.00
2018-03-01T00:25:18,http://www.myawesomesite.com/inventore-mollitia,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0)
2018-03-01T00:25:57,http://www.myawesomesite.com/mollitia-similique,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0)
2018-03-01T00:26:46,http://www.myawesomesite.com/sequi-veritatis,Opera/9.32.(Windows NT 6.1; ml-IN) Presto/2.9.179 Version/10.00
2018-03-01T00:27:18,http://www.myawesomesite.com/iure-maxime-dicta,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; rv:1.9.4.20) Gecko/2015-09-15 19:02:09 Firefox/7.0
2018-03-01T00:28:07,http://www.myawesomesite.com/exercitationem-cum,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0)
2018-03-01T00:28:31,http://www.myawesomesite.com/distinctio-expedita,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5312 (KHTML, like Gecko) Chrome/13.0.855.0 Safari/5312"
2018-03-01T00:29:03,https://myawesomesite.com/porro,Opera/8.97.(Windows NT 4.0; ja-JP) Presto/2.9.162 Version/12.00
2018-03-01T00:29:52,https://myawesomesite.com/assumenda,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1)
2018-03-01T00:30:33,https://myawesomesite.com/sit-sit-eos,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ber-DZ) AppleWebKit/532.2.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.2.4"
2018-03-01T00:30:53,https://myawesomesite.com/quisquam,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.12.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.12.6"
2018-03-01T00:31:24,http://www.myawesomesite.com/doloremque-corporis,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3; rv:1.9.2.20) Gecko/2011-03-15 05:35:49 Firefox/10.0
2018-03-01T00:31:49,http://www.myawesomesite.com/ullam-neque-dicta,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8) AppleWebKit/5361 (KHTML, like Gecko) Chrome/15.0.867.0 Safari/5361"
2018-03-01T00:32:33,http://www.myawesomesite.com/cum-blanditiis-est,Opera/8.23.(X11; Linux x86_64; hr-HR) Presto/2.9.174 Version/10.00
2018-03-01T00:33:02,http://www.myawesomesite.com/ipsam-molestias,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0)
2018-03-01T00:33:39,http://www.myawesomesite.com/tempore-illum-ullam,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.23.6 (KHTML, like Gecko) Version/5.0.1 Safari/535.23.6"
2018-03-01T00:34:25,http://www.myawesomesite.com/temporibus-quam,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8 rv:3.0; sat-IN) AppleWebKit/535.3.7 (KHTML, like Gecko) Version/4.0 Safari/535.3.7"
2018-03-01T00:34:45,http://www.myawesomesite.com/esse-eum-doloribus,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5310 (KHTML, like Gecko) Chrome/15.0.805.0 Safari/5310"
2018-03-01T00:35:13,https://myawesomesite.com/impedit-totam,Mozilla/5.0 (Windows NT 6.0; it-IT; rv:1.9.1.20) Gecko/2013-05-15 02:49:40 Firefox/3.6.7
2018-03-01T00:35:54,http://www.myawesomesite.com/officiis-expedita,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2011-03-25 18:58:08 Firefox/3.8
2018-03-01T00:36:19,http://www.myawesomesite.com/libero-repellendus,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0)
2018-03-01T00:36:58,http://www.myawesomesite.com/iste-aperiam-itaque,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0)
2018-03-01T00:37:18,http://www.myawesomesite.com/voluptas-repellat,Opera/8.70.(X11; Linux i686; pa-IN) Presto/2.9.187 Version/11.00
2018-03-01T00:37:43,http://www.myawesomesite.com/repellat-voluptas,Opera/9.27.(Windows 95; mi-NZ) Presto/2.9.183 Version/11.00
2018-03-01T00:38:18,http://www.myawesomesite.com/temporibus-aliquam,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2011-05-19 22:40:52 Firefox/3.6.20
2018-03-01T00:39:00,http://www.myawesomesite.com/nostrum-laudantium,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4; rv:1.9.2.20) Gecko/2011-01-08 11:09:50 Firefox/11.0
2018-03-01T00:39:35,http://www.myawesomesite.com/a-ipsa-totam-ipsam,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0)
2018-03-01T00:40:05,http://www.myawesomesite.com/aliquam-doloremque,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5311 (KHTML, like Gecko) Chrome/14.0.895.0 Safari/5311"
2018-03-01T00:40:31,http://www.myawesomesite.com/odio-quaerat-sunt,Opera/9.58.(X11; Linux i686; kn-IN) Presto/2.9.184 Version/11.00
2018-03-01T00:40:55,http://www.myawesomesite.com/vero-quis-odit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0)
2018-03-01T00:41:39,https://myawesomesite.com/rem-nostrum,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7 rv:6.0; eu-ES) AppleWebKit/531.25.1 (KHTML, like Gecko) Version/5.1 Safari/531.25.1"
2018-03-01T00:42:05,http://www.myawesomesite.com/possimus-magnam-quo,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; quz-PE) AppleWebKit/531.18.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.18.7"
2018-03-01T00:42:50,https://myawesomesite.com/quos-dolor,Opera/9.58.(Windows CE; my-MM) Presto/2.9.180 Version/10.00
2018-03-01T00:43:14,https://myawesomesite.com/iusto-fugit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4 rv:2.0; ce-RU) AppleWebKit/533.22.5 (KHTML, like Gecko) Version/5.0.3 Safari/533.22.5"
2018-03-01T00:43:50,http://www.myawesomesite.com/delectus-aperiam-ea,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5332 (KHTML, like Gecko) Chrome/13.0.803.0 Safari/5332"
2018-03-01T00:44:14,http://www.myawesomesite.com/laborum-illo-odit,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5321 (KHTML, like Gecko) Chrome/15.0.833.0 Safari/5321"
2018-03-01T00:44:57,http://www.myawesomesite.com/aliquam-dolore,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; cy-GB) AppleWebKit/534.45.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.45.4"
2018-03-01T00:45:44,http://www.myawesomesite.com/voluptate-maxime-at,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2011-12-16 15:38:41 Firefox/3.8
2018-03-01T00:46:27,http://www.myawesomesite.com/saepe-voluptatibus,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.1)
2018-03-01T00:47:01,http://www.myawesomesite.com/doloribus-corrupti,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5311 (KHTML, like Gecko) Chrome/13.0.873.0 Safari/5311"
2018-03-01T00:47:44,http://www.myawesomesite.com/occaecati-nesciunt,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0)
2018-03-01T00:48:06,http://www.myawesomesite.com/culpa-repudiandae,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/5330 (KHTML, like Gecko) Chrome/13.0.893.0 Safari/5330"
2018-03-01T00:48:39,http://www.myawesomesite.com/tempora-quae-nobis,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2018-02-24 21:47:55 Firefox/10.0
2018-03-01T00:49:02,https://myawesomesite.com/ea-veniam-ut,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5342 (KHTML, like Gecko) Chrome/13.0.838.0 Safari/5342"
2018-03-01T00:49:46,http://www.myawesomesite.com/quos-sint-occaecati,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/5322 (KHTML, like Gecko) Chrome/14.0.805.0 Safari/5322"
2018-03-01T00:50:07,http://www.myawesomesite.com/perferendis-sit,Mozilla/5.0 (Windows CE; az-AZ; rv:1.9.2.20) Gecko/2014-08-10 03:39:00 Firefox/3.8
2018-03-01T00:50:55,http://www.myawesomesite.com/eum-quae-veniam,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0)
2018-03-01T00:51:27,http://www.myawesomesite.com/ipsum-facere-animi,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0)
2018-03-01T00:52:00,http://www.myawesomesite.com/quasi-fugit-eum,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0)
2018-03-01T00:52:35,http://www.myawesomesite.com/officiis-quod-odit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; vi-VN) AppleWebKit/534.27.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.27.2"
2018-03-01T00:53:15,http://www.myawesomesite.com/laborum-tempore,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5351 (KHTML, like Gecko) Chrome/15.0.860.0 Safari/5351"
2018-03-01T00:53:57,https://myawesomesite.com/ratione-odio,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2016-11-11 12:53:32 Firefox/3.6.2
2018-03-01T00:54:42,http://www.myawesomesite.com/harum-fuga-ullam,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mhr-RU) AppleWebKit/535.36.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.36.5"
2018-03-01T00:55:12,http://www.myawesomesite.com/atque-ad-autem,Opera/8.71.(X11; Linux i686; the-NP) Presto/2.9.171 Version/12.00
2018-03-01T00:55:35,http://www.myawesomesite.com/quaerat-libero,Opera/9.59.(Windows 98; Win 9x 4.90; the-NP) Presto/2.9.175 Version/10.00
2018-03-01T00:56:12,http://www.myawesomesite.com/maiores-repellendus,Opera/9.63.(Windows NT 5.1; ne-NP) Presto/2.9.183 Version/10.00
2018-03-01T00:56:37,http://www.myawesomesite.com/nemo-voluptatem,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; gv-GB) AppleWebKit/535.12.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.12.3"
2018-03-01T00:57:12,http://www.myawesomesite.com/cumque-voluptas,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9 rv:3.0; tr-TR) AppleWebKit/532.13.6 (KHTML, like Gecko) Version/5.0.2 Safari/532.13.6"
2018-03-01T00:57:54,http://www.myawesomesite.com/minima-incidunt,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5361 (KHTML, like Gecko) Chrome/14.0.867.0 Safari/5361"
2018-03-01T00:58:26,http://www.myawesomesite.com/quam-voluptatibus,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nb-NO) AppleWebKit/532.34.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.34.7"
2018-03-01T00:58:54,http://www.myawesomesite.com/porro-inventore,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8; rv:1.9.3.20) Gecko/2010-11-03 22:40:21 Firefox/3.6.13
2018-03-01T00:59:33,http://www.myawesomesite.com/aperiam-dolore-odio,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0 rv:3.0; niu-NZ) AppleWebKit/535.48.6 (KHTML, like Gecko) Version/5.0 Safari/535.48.6"
2018-03-01T00:59:53,https://myawesomesite.com/consequuntur,Mozilla/5.0 (Windows 98; Win 9x 4.90; nhn-MX; rv:1.9.2.20) Gecko/2014-10-30 06:28:20 Firefox/3.8
2018-03-01T01:00:31,https://myawesomesite.com/harum-harum,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5340 (KHTML, like Gecko) Chrome/13.0.870.0 Safari/5340"
2018-03-01T01:01:13,http://www.myawesomesite.com/molestias-voluptas,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; de-LI) AppleWebKit/532.8.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.8.3"
2018-03-01T01:01:45,http://www.myawesomesite.com/dolores-laudantium,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2013-01-16 16:59:39 Firefox/3.6.2
2018-03-01T01:02:30,https://myawesomesite.com/repellendus,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sat-IN) AppleWebKit/534.40.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.40.3"
2018-03-01T01:03:00,http://www.myawesomesite.com/architecto-aut-quia,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2016-09-14 04:24:26 Firefox/3.6.8
2018-03-01T01:03:44,https://myawesomesite.com/inventore-nam,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1)
2018-03-01T01:04:16,http://www.myawesomesite.com/nesciunt-enim-nobis,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.35.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.35.2"
2018-03-01T01:04:40,http://www.myawesomesite.com/ullam-sit-modi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
2018-03-01T01:05:14,https://myawesomesite.com/architecto,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0)
2018-03-01T01:05:49,http://www.myawesomesite.com/accusantium-modi,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5312 (KHTML, like Gecko) Chrome/14.0.857.0 Safari/5312"
2018-03-01T01:06:31,http://www.myawesomesite.com/fugit-ut-autem,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_1 rv:5.0; ig-NG) AppleWebKit/533.32.2 (KHTML, like Gecko) Version/4.0.2 Safari/533.32.2"
2018-03-01T01:06:56,http://www.myawesomesite.com/repudiandae-nihil,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.48.6 (KHTML, like Gecko) Version/5.1 Safari/531.48.6"
2018-03-01T01:07:33,http://www.myawesomesite.com/accusamus-nisi,Opera/9.50.(Windows NT 6.0; hsb-DE) Presto/2.9.190 Version/11.00
2018-03-01T01:08:01,http://www.myawesomesite.com/officiis-possimus,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5; rv:1.9.2.20) Gecko/2013-10-19 08:36:17 Firefox/6.0
2018-03-01T01:08:23,https://myawesomesite.com/minus,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; hr-HR) AppleWebKit/533.16.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.16.3"
2018-03-01T01:08:57,http://www.myawesomesite.com/est-hic-quod-rerum,Opera/8.48.(Windows NT 5.2; km-KH) Presto/2.9.189 Version/11.00
2018-03-01T01:09:46,http://www.myawesomesite.com/nesciunt-ipsa-alias,Mozilla/5.0 (Windows NT 4.0; kn-IN; rv:1.9.1.20) Gecko/2013-07-18 04:52:02 Firefox/3.8
2018-03-01T01:10:14,https://myawesomesite.com/vel-neque,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1)
2018-03-01T01:10:45,http://www.myawesomesite.com/cumque-officia-eum,Opera/8.34.(Windows NT 5.1; bho-IN) Presto/2.9.189 Version/11.00
2018-03-01T01:11:24,https://myawesomesite.com/fugit-cum,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.20.3 (KHTML, like Gecko) Version/4.0.3 Safari/535.20.3"
2018-03-01T01:12:13,http://www.myawesomesite.com/corrupti-ipsam,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3) AppleWebKit/5350 (KHTML, like Gecko) Chrome/13.0.860.0 Safari/5350"
2018-03-01T01:12:49,http://www.myawesomesite.com/facere-consequatur,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)
2018-03-01T01:13:29,https://myawesomesite.com/amet-quisquam,Opera/9.19.(X11; Linux i686; doi-IN) Presto/2.9.161 Version/12.00
2018-03-01T01:14:00,https://myawesomesite.com/quasi-minus,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0)
2018-03-01T01:14:26,http://www.myawesomesite.com/laboriosam-quae,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.21.4 (KHTML, like Gecko) Version/5.0 Safari/534.21.4"
2018-03-01T01:15:16,http://www.myawesomesite.com/vitae-modi-quam,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.46.2 (KHTML, like Gecko) Version/5.0.2 Safari/531.46.2"
2018-03-01T01:15:42,http://www.myawesomesite.com/aut-voluptatum,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6 rv:3.0; mk-MK) AppleWebKit/534.45.2 (KHTML, like Gecko) Version/5.1 Safari/534.45.2"
2018-03-01T01:16:19,http://www.myawesomesite.com/aliquid-dolor-quos,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/5362 (KHTML, like Gecko) Chrome/14.0.830.0 Safari/5362"
2018-03-01T01:16:56,https://myawesomesite.com/facilis-rem,Mozilla/5.0 (Windows 98; az-AZ; rv:1.9.0.20) Gecko/2014-04-07 22:11:03 Firefox/11.0
2018-03-01T01:17:20,http://www.myawesomesite.com/quaerat-vel-natus,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1)
2018-03-01T01:17:42,http://www.myawesomesite.com/voluptates-illo,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5351 (KHTML, like Gecko) Chrome/13.0.893.0 Safari/5351"
2018-03-01T01:18:16,http://www.myawesomesite.com/mollitia-cupiditate,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5330 (KHTML, like Gecko) Chrome/13.0.870.0 Safari/5330"
2018-03-01T01:18:51,http://www.myawesomesite.com/est-harum-modi,Mozilla/5.0 (Windows NT 4.0; br-FR; rv:1.9.1.20) Gecko/2011-09-23 21:05:21 Firefox/10.0
2018-03-01T01:19:37,http://www.myawesomesite.com/unde-aspernatur,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5) AppleWebKit/5331 (KHTML, like Gecko) Chrome/14.0.850.0 Safari/5331"
2018-03-01T01:20:09,http://www.myawesomesite.com/perspiciatis-nisi,Opera/8.82.(X11; Linux i686; ia-FR) Presto/2.9.190 Version/11.00
2018-03-01T01:20:38,http://www.myawesomesite.com/facere-laboriosam,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1)
2018-03-01T01:21:04,http://www.myawesomesite.com/rem-quasi-mollitia,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0)
2018-03-01T01:21:36,http://www.myawesomesite.com/repellendus-autem,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2011-10-01 07:05:35 Firefox/3.6.11
2018-03-01T01:22:03,https://myawesomesite.com/quisquam,Opera/8.45.(X11; Linux i686; mk-MK) Presto/2.9.190 Version/11.00
